time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.0,0.034482758620689655,0.02631578947368421,-0.027777777777777776,0.058823529411764705,0.023255813953488372,-0.03225806451612903,-0.03333333333333333,-0.04,0.05263157894736842,0.05,0.029411764705882353,0.014925373134328358,-0.027777777777777776,0.05555555555555555,0.05263157894736842,-0.05263157894736842,0.0625,0.034482758620689655,-0.02,-0.030303030303030304,-0.024390243902439025,-0.043478260869565216,-0.043478260869565216,0.05,0.05555555555555555,0.023809523809523808,-0.030303030303030304,0.041666666666666664,-0.03571428571428571,0.034482758620689655,-0.0625,0.03333333333333333,0.05263157894736842,-0.029411764705882353,0.03571428571428571,0.05263157894736842,0.0196078431372549,0.03571428571428571,0.02631578947368421,0.017857142857142856,0.03333333333333333,-0.043478260869565216,-0.041666666666666664,-0.05263157894736842,0.05555555555555555,-0.024390243902439025,-0.025,-0.047619047619047616,-0.038461538461538464,-0.043478260869565216,-0.03571428571428571,0.022727272727272728,-0.025,0.0196078431372549,0.037037037037037035,0.019230769230769232,-0.02631578947368421,-0.029411764705882353,0.012658227848101266,-0.017543859649122806
0.05,0.06896551724137931,0.05263157894736842,-0.05555555555555555,0.11764705882352941,0.046511627906976744,0.0,0.0,-0.08,0.0,0.1,0.058823529411764705,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.06896551724137931,-0.04,-0.06060606060606061,-0.04878048780487805,0.0,-0.08695652173913043,0.0,0.1111111111111111,0.0,-0.06060606060606061,0.0,0.0,0.0,-0.125,0.0,0.10526315789473684,-0.058823529411764705,0.0,0.10526315789473684,0.0392156862745098,0.0,0.05263157894736842,0.03571428571428571,0.06666666666666667,-0.08695652173913043,-0.08333333333333333,0.0,0.1111111111111111,0.0,-0.05,-0.09523809523809523,0.0,0.0,0.0,0.045454545454545456,0.0,0.0392156862745098,0.0,0.038461538461538464,-0.05263157894736842,0.0,0.0,-0.03508771929824561
0.1,0.10344827586206896,0.07894736842105263,-0.027777777777777776,0.17647058823529413,0.023255813953488372,-0.03225806451612903,-0.03333333333333333,-0.12,0.05263157894736842,0.15,0.08823529411764706,0.014925373134328358,0.027777777777777776,0.05555555555555555,0.15789473684210525,0.05263157894736842,0.0625,0.10344827586206896,-0.06,-0.09090909090909091,-0.024390243902439025,0.043478260869565216,-0.13043478260869565,0.05,0.05555555555555555,-0.023809523809523808,-0.030303030303030304,0.041666666666666664,-0.03571428571428571,0.034482758620689655,-0.1875,-0.03333333333333333,0.05263157894736842,-0.029411764705882353,0.03571428571428571,0.05263157894736842,0.058823529411764705,-0.03571428571428571,0.02631578947368421,0.017857142857142856,0.1,-0.043478260869565216,-0.125,0.05263157894736842,0.16666666666666666,-0.024390243902439025,-0.025,-0.047619047619047616,0.038461538461538464,-0.043478260869565216,0.03571428571428571,0.06818181818181818,-0.025,0.058823529411764705,0.037037037037037035,0.057692307692307696,-0.02631578947368421,-0.029411764705882353,0.012658227848101266,-0.05263157894736842
0.15000000000000002,0.13793103448275862,0.10526315789473684,0.0,0.11764705882352941,0.046511627906976744,0.0,0.0,-0.16,0.0,0.1,0.058823529411764705,0.0,0.05555555555555555,0.0,0.21052631578947367,0.10526315789473684,0.0,0.13793103448275862,-0.04,-0.12121212121212122,0.0,0.08695652173913043,-0.08695652173913043,0.0,0.1111111111111111,0.0,0.0,0.0,-0.07142857142857142,0.0,-0.25,0.0,0.10526315789473684,0.0,0.07142857142857142,0.0,0.0784313725490196,-0.07142857142857142,0.05263157894736842,0.03571428571428571,0.06666666666666667,0.0,-0.08333333333333333,0.0,0.2222222222222222,-0.04878048780487805,-0.05,0.0,0.07692307692307693,-0.08695652173913043,0.0,0.09090909090909091,0.0,0.0784313725490196,0.07407407407407407,0.038461538461538464,0.0,0.0,0.02531645569620253,-0.03508771929824561
0.2,0.1724137931034483,0.13157894736842105,-0.027777777777777776,0.17647058823529413,0.023255813953488372,0.03225806451612903,0.03333333333333333,-0.12,0.05263157894736842,0.05,0.029411764705882353,0.014925373134328358,0.027777777777777776,0.05555555555555555,0.15789473684210525,0.15789473684210525,-0.0625,0.1724137931034483,-0.06,-0.09090909090909091,-0.024390243902439025,0.043478260869565216,-0.043478260869565216,-0.05,0.16666666666666666,-0.023809523809523808,-0.030303030303030304,-0.041666666666666664,-0.03571428571428571,-0.034482758620689655,-0.1875,-0.03333333333333333,0.15789473684210525,0.029411764705882353,0.10714285714285714,0.05263157894736842,0.058823529411764705,-0.10714285714285714,0.02631578947368421,0.05357142857142857,0.03333333333333333,-0.043478260869565216,-0.041666666666666664,-0.05263157894736842,0.16666666666666666,-0.07317073170731707,-0.025,0.047619047619047616,0.11538461538461539,-0.13043478260869565,-0.03571428571428571,0.11363636363636363,0.025,0.09803921568627451,0.1111111111111111,0.019230769230769232,-0.02631578947368421,0.029411764705882353,0.012658227848101266,-0.05263157894736842
0.25,0.13793103448275862,0.15789473684210525,0.0,0.23529411764705882,0.046511627906976744,0.0,0.06666666666666667,-0.08,0.0,0.1,0.0,0.029850746268656716,0.05555555555555555,0.1111111111111111,0.21052631578947367,0.10526315789473684,0.0,0.13793103448275862,-0.08,-0.12121212121212122,0.0,0.08695652173913043,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.10526315789473684,0.0,0.07142857142857142,0.0,0.0392156862745098,-0.14285714285714285,0.05263157894736842,0.07142857142857142,0.06666666666666667,-0.08695652173913043,-0.08333333333333333,0.0,0.1111111111111111,-0.04878048780487805,-0.05,0.09523809523809523,0.07692307692307693,-0.17391304347826086,-0.07142857142857142,0.13636363636363635,0.0,0.0784313725490196,0.07407407407407407,0.038461538461538464,0.0,0.058823529411764705,0.02531645569620253,-0.07017543859649122
0.30000000000000004,0.10344827586206896,0.18421052631578946,-0.027777777777777776,0.29411764705882354,0.06976744186046512,-0.03225806451612903,0.1,-0.12,-0.05263157894736842,0.05,-0.029411764705882353,0.014925373134328358,0.08333333333333333,0.05555555555555555,0.2631578947368421,0.05263157894736842,-0.0625,0.1724137931034483,-0.1,-0.15151515151515152,0.024390243902439025,0.043478260869565216,0.043478260869565216,-0.05,0.16666666666666666,-0.023809523809523808,-0.030303030303030304,-0.041666666666666664,-0.03571428571428571,0.034482758620689655,-0.1875,0.03333333333333333,0.05263157894736842,-0.029411764705882353,0.03571428571428571,0.05263157894736842,0.058823529411764705,-0.17857142857142858,0.07894736842105263,0.08928571428571429,0.03333333333333333,-0.043478260869565216,-0.041666666666666664,-0.05263157894736842,0.05555555555555555,-0.024390243902439025,-0.025,0.047619047619047616,0.038461538461538464,-0.13043478260869565,-0.03571428571428571,0.1590909090909091,-0.025,0.058823529411764705,0.1111111111111111,0.057692307692307696,0.02631578947368421,0.08823529411764706,0.012658227848101266,-0.08771929824561403
0.35000000000000003,0.06896551724137931,0.21052631578947367,0.0,0.35294117647058826,0.09302325581395349,-0.06451612903225806,0.13333333333333333,-0.08,-0.10526315789473684,0.0,-0.058823529411764705,0.029850746268656716,0.1111111111111111,0.1111111111111111,0.3157894736842105,0.0,-0.125,0.13793103448275862,-0.08,-0.12121212121212122,0.04878048780487805,0.08695652173913043,0.08695652173913043,0.0,0.2222222222222222,0.0,0.0,0.0,-0.07142857142857142,0.06896551724137931,-0.25,0.06666666666666667,0.10526315789473684,-0.058823529411764705,0.07142857142857142,0.10526315789473684,0.0784313725490196,-0.14285714285714285,0.10526315789473684,0.10714285714285714,0.0,-0.08695652173913043,-0.08333333333333333,-0.10526315789473684,0.1111111111111111,-0.04878048780487805,-0.05,0.0,0.0,-0.08695652173913043,-0.07142857142857142,0.13636363636363635,-0.05,0.0784313725490196,0.07407407407407407,0.07692307692307693,0.0,0.058823529411764705,0.0,-0.10526315789473684
0.4,0.034482758620689655,0.23684210526315788,-0.027777777777777776,0.29411764705882354,0.06976744186046512,-0.0967741935483871,0.1,-0.12,-0.05263157894736842,0.05,-0.08823529411764706,0.04477611940298507,0.08333333333333333,0.05555555555555555,0.3684210526315789,0.05263157894736842,-0.1875,0.10344827586206896,-0.06,-0.15151515151515152,0.024390243902439025,0.043478260869565216,0.043478260869565216,-0.05,0.16666666666666666,-0.023809523809523808,0.030303030303030304,0.041666666666666664,-0.10714285714285714,0.10344827586206896,-0.3125,0.1,0.05263157894736842,-0.029411764705882353,0.03571428571428571,0.15789473684210525,0.09803921568627451,-0.17857142857142858,0.07894736842105263,0.08928571428571429,-0.03333333333333333,-0.13043478260869565,-0.125,-0.05263157894736842,0.16666666666666666,-0.07317073170731707,-0.075,-0.047619047619047616,0.038461538461538464,-0.043478260869565216,-0.03571428571428571,0.11363636363636363,-0.025,0.09803921568627451,0.1111111111111111,0.057692307692307696,-0.02631578947368421,0.08823529411764706,0.012658227848101266,-0.08771929824561403
0.45,0.06896551724137931,0.2631578947368421,-0.05555555555555555,0.23529411764705882,0.046511627906976744,-0.06451612903225806,0.13333333333333333,-0.08,0.0,0.0,-0.058823529411764705,0.05970149253731343,0.05555555555555555,0.0,0.42105263157894735,0.10526315789473684,-0.125,0.06896551724137931,-0.04,-0.12121212121212122,0.04878048780487805,0.08695652173913043,0.0,0.0,0.2222222222222222,-0.047619047619047616,0.06060606060606061,0.0,-0.07142857142857142,0.06896551724137931,-0.25,0.13333333333333333,0.0,0.0,0.0,0.10526315789473684,0.0784313725490196,-0.21428571428571427,0.05263157894736842,0.07142857142857142,0.0,-0.08695652173913043,-0.08333333333333333,-0.10526315789473684,0.1111111111111111,-0.04878048780487805,-0.1,-0.09523809523809523,0.07692307692307693,-0.08695652173913043,0.0,0.13636363636363635,0.0,0.0784313725490196,0.07407407407407407,0.07692307692307693,-0.05263157894736842,0.058823529411764705,0.0,-0.10526315789473684
0.5,0.10344827586206896,0.2894736842105263,-0.027777777777777776,0.29411764705882354,0.023255813953488372,-0.03225806451612903,0.16666666666666666,-0.12,0.05263157894736842,-0.05,-0.029411764705882353,0.04477611940298507,0.027777777777777776,-0.05555555555555555,0.3684210526315789,0.15789473684210525,-0.1875,0.034482758620689655,-0.02,-0.09090909090909091,0.07317073170731707,0.13043478260869565,-0.043478260869565216,-0.05,0.16666666666666666,-0.07142857142857142,0.030303030303030304,-0.041666666666666664,-0.03571428571428571,0.10344827586206896,-0.1875,0.16666666666666666,0.05263157894736842,-0.029411764705882353,-0.03571428571428571,0.15789473684210525,0.09803921568627451,-0.17857142857142858,0.07894736842105263,0.05357142857142857,-0.03333333333333333,-0.13043478260869565,-0.041666666666666664,-0.05263157894736842,0.05555555555555555,-0.07317073170731707,-0.075,-0.14285714285714285,0.11538461538461539,-0.13043478260869565,0.03571428571428571,0.11363636363636363,0.025,0.058823529411764705,0.1111111111111111,0.09615384615384616,-0.07894736842105263,0.08823529411764706,-0.012658227848101266,-0.08771929824561403
